incident_id,year,receiver_category
1217,2019,State institutions / political system
1217,2019,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1216,2019,Science
1215,2019,Social groups
1215,2019,End user(s) / specially protected groups
1214,2019,Critical infrastructure
1214,2019,Critical infrastructure
1214,2019,Critical infrastructure
1214,2019,Critical infrastructure
1214,2019,Critical infrastructure
1213,2019,Social groups
1212,2019,State institutions / political system
1212,2019,State institutions / political system
1212,2019,State institutions / political system
1212,2019,State institutions / political system
1211,2019,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1210,2019,State institutions / political system
1210,2019,State institutions / political system
1209,2019,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1208,2019,State institutions / political system
1207,2019,State institutions / political system
1207,2019,State institutions / political system
1207,2019,State institutions / political system
1207,2019,Social groups
1207,2019,Media
1206,2019,Critical infrastructure
1206,2019,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1206,2019,Media
1206,2019,Critical infrastructure
1206,2019,Critical infrastructure
1206,2019,Critical infrastructure
1206,2019,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1206,2019,Media
1206,2019,Critical infrastructure
1206,2019,Critical infrastructure
1206,2019,Critical infrastructure
1206,2019,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1206,2019,Media
1206,2019,Critical infrastructure
1206,2019,Critical infrastructure
1206,2019,Critical infrastructure
1206,2019,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1206,2019,Media
1206,2019,Critical infrastructure
1206,2019,Critical infrastructure
1206,2019,Critical infrastructure
1206,2019,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1206,2019,Media
1206,2019,Critical infrastructure
1206,2019,Critical infrastructure
1206,2019,Critical infrastructure
1206,2019,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1206,2019,Media
1206,2019,Critical infrastructure
1206,2019,Critical infrastructure
1205,2019,State institutions / political system
1204,2019,State institutions / political system
1204,2019,Social groups
1204,2019,Media
1204,2019,State institutions / political system
1204,2019,State institutions / political system
1204,2019,Social groups
1204,2019,Media
1204,2019,State institutions / political system
1204,2019,State institutions / political system
1204,2019,Social groups
1204,2019,Media
1204,2019,State institutions / political system
1204,2019,State institutions / political system
1204,2019,Social groups
1204,2019,Media
1204,2019,State institutions / political system
1204,2019,State institutions / political system
1204,2019,Social groups
1204,2019,Media
1204,2019,State institutions / political system
1204,2019,State institutions / political system
1204,2019,Social groups
1204,2019,Media
1204,2019,State institutions / political system
1204,2019,State institutions / political system
1204,2019,Social groups
1204,2019,Media
1204,2019,State institutions / political system
1203,2019,State institutions / political system
1202,2019,State institutions / political system
1201,2019,State institutions / political system
1201,2019,State institutions / political system
1200,2019,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1199,2019,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1198,2019,State institutions / political system
1197,2019,State institutions / political system
1197,2019,State institutions / political system
1197,2019,Critical infrastructure
1196,2019,State institutions / political system
1195,2019,State institutions / political system
1195,2019,Critical infrastructure
1194,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1193,2018,State institutions / political system
1192,2018,Social groups
1191,2020,State institutions / political system
1191,2020,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1191,2020,State institutions / political system
1191,2020,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1191,2020,State institutions / political system
1191,2020,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1191,2020,State institutions / political system
1191,2020,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1191,2020,State institutions / political system
1191,2020,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1191,2020,Social groups
1191,2020,Social groups
1191,2020,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1191,2020,Social groups
1191,2020,State institutions / political system
1190,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1190,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1189,2018,Critical infrastructure
1188,2018,End user(s) / specially protected groups
1187,2018,State institutions / political system
1187,2018,Critical infrastructure
1186,2018,State institutions / political system
1186,2018,State institutions / political system
1186,2018,State institutions / political system
1186,2018,State institutions / political system
1186,2018,State institutions / political system
1185,2018,Critical infrastructure
1184,2018,State institutions / political system
1183,2018,State institutions / political system
1183,2018,End user(s) / specially protected groups
1183,2018,State institutions / political system
1183,2018,End user(s) / specially protected groups
1182,2018,Social groups
1181,2018,State institutions / political system
1181,2018,Critical infrastructure
1181,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1181,2018,State institutions / political system
1181,2018,Critical infrastructure
1181,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1180,2018,State institutions / political system
1180,2018,End user(s) / specially protected groups
1180,2018,State institutions / political system
1180,2018,State institutions / political system
1180,2018,End user(s) / specially protected groups
1180,2018,State institutions / political system
1180,2018,State institutions / political system
1180,2018,End user(s) / specially protected groups
1180,2018,State institutions / political system
1180,2018,State institutions / political system
1180,2018,End user(s) / specially protected groups
1180,2018,State institutions / political system
1180,2018,State institutions / political system
1180,2018,End user(s) / specially protected groups
1180,2018,State institutions / political system
1180,2018,State institutions / political system
1180,2018,End user(s) / specially protected groups
1180,2018,State institutions / political system
1179,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1178,2018,State institutions / political system
1178,2018,State institutions / political system
1178,2018,State institutions / political system
1178,2018,Social groups
1178,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1178,2018,State institutions / political system
1178,2018,State institutions / political system
1178,2018,State institutions / political system
1178,2018,Social groups
1178,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1178,2018,State institutions / political system
1178,2018,State institutions / political system
1178,2018,State institutions / political system
1178,2018,Social groups
1178,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1178,2018,State institutions / political system
1178,2018,State institutions / political system
1178,2018,State institutions / political system
1178,2018,Social groups
1178,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1178,2018,State institutions / political system
1178,2018,State institutions / political system
1178,2018,State institutions / political system
1178,2018,Social groups
1178,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1177,2018,State institutions / political system
1176,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1176,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1175,2018,Critical infrastructure
1175,2018,Media
1175,2018,Other
1174,2018,Social groups
1173,2018,State institutions / political system
1172,2018,Media
1171,2018,State institutions / political system
1171,2018,State institutions / political system
1171,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1170,2018,State institutions / political system
1170,2018,International / supranational organization
1170,2018,State institutions / political system
1170,2018,International / supranational organization
1169,2018,State institutions / political system
1169,2018,Other
1168,2018,Critical infrastructure
1168,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1168,2018,Critical infrastructure
1168,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1168,2018,Critical infrastructure
1168,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1167,2018,State institutions / political system
1167,2018,Critical infrastructure
1166,2018,State institutions / political system
1166,2018,Critical infrastructure
1166,2018,State institutions / political system
1166,2018,Critical infrastructure
1166,2018,State institutions / political system
1166,2018,Critical infrastructure
1166,2018,State institutions / political system
1166,2018,Critical infrastructure
1166,2018,State institutions / political system
1166,2018,Critical infrastructure
1165,2018,Critical infrastructure
1164,2018,State institutions / political system
1164,2018,Science
1163,2018,State institutions / political system
1163,2018,Critical infrastructure
1163,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1163,2018,Media
1163,2018,Science
1163,2018,Critical infrastructure
1163,2018,Critical infrastructure
1162,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1161,2018,State institutions / political system
1161,2018,State institutions / political system
1161,2018,State institutions / political system
1159,2018,State institutions / political system
1158,2018,State institutions / political system
1158,2018,State institutions / political system
1158,2018,State institutions / political system
1158,2018,State institutions / political system
1157,2018,State institutions / political system
1156,2018,State institutions / political system
1155,2018,State institutions / political system
1154,2018,State institutions / political system
1153,2018,State institutions / political system
1153,2018,End user(s) / specially protected groups
1153,2018,Media
1153,2018,State institutions / political system
1153,2018,End user(s) / specially protected groups
1153,2018,Media
1152,2018,State institutions / political system
1152,2018,State institutions / political system
1151,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1150,2018,State institutions / political system
1150,2018,State institutions / political system
1149,2018,Media
1148,2018,State institutions / political system
1147,2018,State institutions / political system
1147,2018,Critical infrastructure
1147,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1147,2018,State institutions / political system
1147,2018,Critical infrastructure
1147,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1147,2018,State institutions / political system
1147,2018,Critical infrastructure
1147,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1147,2018,State institutions / political system
1147,2018,Critical infrastructure
1147,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1146,2018,State institutions / political system
1145,2018,State institutions / political system
1145,2018,Critical infrastructure
1144,2018,Critical infrastructure
1143,2018,State institutions / political system
1142,2018,State institutions / political system
1141,2018,State institutions / political system
1140,2018,State institutions / political system
1139,2018,State institutions / political system
1138,2018,State institutions / political system
1137,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1136,2018,Science
1135,2018,State institutions / political system
1135,2018,State institutions / political system
1134,2018,State institutions / political system
1134,2018,Critical infrastructure
1133,2018,End user(s) / specially protected groups
1133,2018,Other
1132,2018,State institutions / political system
1131,2018,State institutions / political system
1131,2018,Other
1130,2018,Critical infrastructure
1129,2018,State institutions / political system
1129,2018,Critical infrastructure
1129,2018,State institutions / political system
1129,2018,Critical infrastructure
1128,2018,Critical infrastructure
1127,2018,State institutions / political system
1126,2018,State institutions / political system
1125,2018,State institutions / political system
1124,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1123,2018,Social groups
1123,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1122,2018,Media
1121,2018,State institutions / political system
1121,2018,Other
1120,2018,Critical infrastructure
1120,2018,Critical infrastructure
1120,2018,Critical infrastructure
1120,2018,Critical infrastructure
1120,2018,Critical infrastructure
1120,2018,Critical infrastructure
1120,2018,Critical infrastructure
1120,2018,Critical infrastructure
1120,2018,Critical infrastructure
1120,2018,Critical infrastructure
1119,2018,State institutions / political system
1118,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1118,2018,Media
1117,2018,Unknown
1116,2018,State institutions / political system
1116,2018,State institutions / political system
1115,2018,State institutions / political system
1115,2018,Critical infrastructure
1115,2018,Science
1115,2018,Other
1114,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1114,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1114,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1114,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1114,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1114,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1113,2018,State institutions / political system
1113,2018,Science
1112,2018,Critical infrastructure
1112,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1112,2018,Media
1112,2018,Critical infrastructure
1112,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1112,2018,Media
1112,2018,Critical infrastructure
1112,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1112,2018,Media
1112,2018,Critical infrastructure
1112,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1112,2018,Media
1112,2018,Critical infrastructure
1112,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1112,2018,Media
1112,2018,Critical infrastructure
1112,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1112,2018,Media
1112,2018,Critical infrastructure
1112,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1112,2018,Media
1112,2018,Critical infrastructure
1112,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1112,2018,Media
1112,2018,Critical infrastructure
1112,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1112,2018,Media
1111,2018,State institutions / political system
1111,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1111,2018,State institutions / political system
1111,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1110,2018,State institutions / political system
1109,2018,State institutions / political system
1109,2018,State institutions / political system
1108,2018,End user(s) / specially protected groups
1107,2018,International / supranational organization
1106,2018,State institutions / political system
1105,2018,State institutions / political system
1105,2018,State institutions / political system
1105,2018,State institutions / political system
1105,2018,State institutions / political system
1105,2018,State institutions / political system
1105,2018,State institutions / political system
1105,2018,State institutions / political system
1105,2018,State institutions / political system
1105,2018,State institutions / political system
1105,2018,State institutions / political system
1104,2018,Media
1103,2018,International / supranational organization
1102,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1102,2018,Science
1102,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1102,2018,Science
1102,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1102,2018,Science
1101,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1100,2018,State institutions / political system
1099,2018,Critical infrastructure
1098,2018,Critical infrastructure
1098,2018,End user(s) / specially protected groups
1098,2018,Critical infrastructure
1098,2018,End user(s) / specially protected groups
1097,2018,State institutions / political system
1097,2018,Social groups
1097,2018,Social groups
1097,2018,Media
1097,2018,State institutions / political system
1097,2018,Social groups
1097,2018,Social groups
1097,2018,Media
1097,2018,State institutions / political system
1097,2018,Social groups
1097,2018,Social groups
1097,2018,Media
1097,2018,State institutions / political system
1097,2018,Social groups
1097,2018,Social groups
1097,2018,Media
1097,2018,State institutions / political system
1097,2018,Social groups
1097,2018,Social groups
1097,2018,Media
1096,2018,State institutions / political system
1096,2018,State institutions / political system
1096,2018,Social groups
1096,2018,State institutions / political system
1096,2018,State institutions / political system
1096,2018,Social groups
1096,2018,State institutions / political system
1096,2018,State institutions / political system
1096,2018,Social groups
1095,2018,Critical infrastructure
1095,2018,Critical infrastructure
1095,2018,Critical infrastructure
1095,2018,Critical infrastructure
1094,2018,State institutions / political system
1093,2018,Unknown
1092,2018,Science
1092,2018,Science
1092,2018,Science
1092,2018,Science
1092,2018,Science
1092,2018,Science
1092,2018,Science
1092,2018,Science
1092,2018,Science
1091,2018,State institutions / political system
1090,2018,State institutions / political system
1089,2018,State institutions / political system
1088,2018,State institutions / political system
1088,2018,State institutions / political system
1088,2018,Critical infrastructure
1088,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1088,2018,Science
1088,2018,State institutions / political system
1088,2018,State institutions / political system
1088,2018,Critical infrastructure
1088,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1088,2018,Science
1087,2018,Critical infrastructure
1087,2018,Critical infrastructure
1086,2018,Social groups
1085,2018,State institutions / political system
1084,2018,Social groups
1084,2018,Social groups
1084,2018,Social groups
1084,2018,Social groups
1083,2018,State institutions / political system
1082,2018,Critical infrastructure
1081,2017,State institutions / political system
1081,2017,Critical infrastructure
1081,2017,Social groups
1081,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1081,2017,End user(s) / specially protected groups
1081,2017,Media
1081,2017,Science
1081,2017,Critical infrastructure
1081,2017,Social groups
1081,2017,State institutions / political system
1081,2017,Critical infrastructure
1081,2017,Social groups
1081,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1081,2017,End user(s) / specially protected groups
1081,2017,Media
1081,2017,Science
1081,2017,Critical infrastructure
1081,2017,Social groups
1081,2017,State institutions / political system
1081,2017,Critical infrastructure
1081,2017,Social groups
1081,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1081,2017,End user(s) / specially protected groups
1081,2017,Media
1081,2017,Science
1081,2017,Critical infrastructure
1081,2017,Social groups
1080,2017,State institutions / political system
1079,2017,State institutions / political system
1078,2017,International / supranational organization
1078,2017,Critical infrastructure
1078,2017,Critical infrastructure
1078,2017,Critical infrastructure
1078,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1078,2017,Media
1078,2017,International / supranational organization
1078,2017,Critical infrastructure
1078,2017,Critical infrastructure
1078,2017,Critical infrastructure
1078,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1078,2017,Media
1078,2017,International / supranational organization
1078,2017,Critical infrastructure
1078,2017,Critical infrastructure
1078,2017,Critical infrastructure
1078,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1078,2017,Media
1078,2017,International / supranational organization
1078,2017,Critical infrastructure
1078,2017,Critical infrastructure
1078,2017,Critical infrastructure
1078,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1078,2017,Media
1078,2017,International / supranational organization
1078,2017,Critical infrastructure
1078,2017,Critical infrastructure
1078,2017,Critical infrastructure
1078,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1078,2017,Media
1077,2017,Social groups
1077,2017,End user(s) / specially protected groups
1076,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1076,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1076,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1076,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1075,2017,Social groups
1075,2017,Social groups
1075,2017,Social groups
1075,2017,Social groups
1075,2017,Social groups
1075,2017,Social groups
1075,2017,Social groups
1075,2017,Social groups
1075,2017,Social groups
1075,2017,Social groups
1075,2017,Social groups
1075,2017,Social groups
1075,2017,Social groups
1075,2017,Social groups
1075,2017,Social groups
1075,2017,Social groups
1075,2017,Social groups
1075,2017,Social groups
1074,2017,State institutions / political system
1074,2017,State institutions / political system
1074,2017,Critical infrastructure
1074,2017,Social groups
1074,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1074,2017,Media
1074,2017,Science
1074,2017,State institutions / political system
1074,2017,State institutions / political system
1074,2017,Critical infrastructure
1074,2017,Social groups
1074,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1074,2017,Media
1074,2017,Science
1074,2017,State institutions / political system
1074,2017,State institutions / political system
1074,2017,Critical infrastructure
1074,2017,Social groups
1074,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1074,2017,Media
1074,2017,Science
1074,2017,State institutions / political system
1074,2017,State institutions / political system
1074,2017,Critical infrastructure
1074,2017,Social groups
1074,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1074,2017,Media
1074,2017,Science
1073,2017,State institutions / political system
1072,2017,State institutions / political system
1072,2017,State institutions / political system
1072,2017,State institutions / political system
1072,2017,Critical infrastructure
1072,2017,State institutions / political system
1072,2017,State institutions / political system
1072,2017,State institutions / political system
1072,2017,Critical infrastructure
1071,2017,Social groups
1070,2017,State institutions / political system
1069,2017,State institutions / political system
1069,2017,State institutions / political system
1068,2017,Media
1068,2017,Media
1067,2017,Critical infrastructure
1066,2017,State institutions / political system
1065,2017,State institutions / political system
1065,2017,Critical infrastructure
1065,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1065,2017,End user(s) / specially protected groups
1065,2017,Media
1065,2017,State institutions / political system
1065,2017,Critical infrastructure
1065,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1065,2017,End user(s) / specially protected groups
1065,2017,State institutions / political system
1065,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1065,2017,End user(s) / specially protected groups
1065,2017,Media
1065,2017,State institutions / political system
1065,2017,Critical infrastructure
1065,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1065,2017,End user(s) / specially protected groups
1065,2017,Media
1064,2017,State institutions / political system
1063,2017,State institutions / political system
1063,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1063,2017,State institutions / political system
1063,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1062,2017,End user(s) / specially protected groups
1061,2017,End user(s) / specially protected groups
1061,2017,End user(s) / specially protected groups
1060,2017,State institutions / political system
1059,2017,Not available
1058,2017,End user(s) / specially protected groups
1058,2017,End user(s) / specially protected groups
1058,2017,End user(s) / specially protected groups
1057,2017,End user(s) / specially protected groups
1056,2017,Critical infrastructure
1055,2017,Social groups
1054,2017,Social groups
1054,2017,Social groups
1053,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1052,2017,State institutions / political system
1051,2017,State institutions / political system
1051,2017,State institutions / political system
1050,2017,Unknown
1049,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1048,2017,State institutions / political system
1048,2017,Critical infrastructure
1048,2017,Critical infrastructure
1048,2017,Critical infrastructure
1047,2017,State institutions / political system
1046,2017,Not available
1045,2017,State institutions / political system
1044,2017,State institutions / political system
1043,2017,State institutions / political system
1043,2017,State institutions / political system
1043,2017,State institutions / political system
1043,2017,Critical infrastructure
1042,2017,State institutions / political system
1041,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1040,2017,State institutions / political system
1039,2017,Social groups
1038,2017,Critical infrastructure
1038,2017,Media
1038,2017,Science
1037,2017,State institutions / political system
1037,2017,State institutions / political system
1036,2017,State institutions / political system
1036,2017,State institutions / political system
1036,2017,Critical infrastructure
1036,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1036,2017,Science
1036,2017,State institutions / political system
1036,2017,State institutions / political system
1036,2017,Critical infrastructure
1036,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1036,2017,Science
1036,2017,State institutions / political system
1036,2017,State institutions / political system
1036,2017,Critical infrastructure
1036,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1036,2017,Science
1036,2017,State institutions / political system
1036,2017,State institutions / political system
1036,2017,Critical infrastructure
1036,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1036,2017,Science
1036,2017,State institutions / political system
1036,2017,State institutions / political system
1036,2017,Critical infrastructure
1036,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1036,2017,Science
1036,2017,State institutions / political system
1036,2017,State institutions / political system
1036,2017,Critical infrastructure
1036,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1036,2017,Science
1036,2017,State institutions / political system
1036,2017,State institutions / political system
1036,2017,Critical infrastructure
1036,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1036,2017,Science
1035,2017,State institutions / political system
1035,2017,Critical infrastructure
1035,2017,Education
1034,2017,State institutions / political system
1034,2017,State institutions / political system
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,State institutions / political system
1034,2017,State institutions / political system
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,State institutions / political system
1034,2017,State institutions / political system
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,State institutions / political system
1034,2017,State institutions / political system
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,State institutions / political system
1034,2017,State institutions / political system
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,State institutions / political system
1034,2017,State institutions / political system
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,State institutions / political system
1034,2017,State institutions / political system
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1034,2017,Critical infrastructure
1033,2017,Other
1032,2017,Critical infrastructure
1032,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1032,2017,Critical infrastructure
1032,2017,Critical infrastructure
1032,2017,Critical infrastructure
1031,2017,State institutions / political system
1030,2017,State institutions / political system
1029,2017,State institutions / political system
1028,2017,State institutions / political system
1027,2017,Media
1026,2017,Social groups
1025,2017,Media
1024,2017,State institutions / political system
1023,2017,State institutions / political system
1023,2017,State institutions / political system
1022,2017,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition)
1021,2017,Critical infrastructure
1020,2017,Critical infrastructure
1019,2017,Critical infrastructure
1018,2017,State institutions / political system
1018,2017,State institutions / political system
1018,2017,State institutions / political system
1018,2017,State institutions / political system
1018,2017,State institutions / political system
1018,2017,International / supranational organization
1018,2017,Critical infrastructure
1018,2017,Social groups
1018,2017,Social groups
1018,2017,Media
1018,2017,State institutions / political system
1018,2017,State institutions / political system
1018,2017,State institutions / political system
1018,2017,State institutions / political system
1018,2017,State institutions / political system
1018,2017,International / supranational organization
1018,2017,Critical infrastructure
1018,2017,Social groups
1018,2017,Social groups
1018,2017,Media
1018,2017,State institutions / political system
1018,2017,State institutions / political system
1018,2017,State institutions / political system
1018,2017,State institutions / political system
1018,2017,State institutions / political system
1018,2017,International / supranational organization
1018,2017,Critical infrastructure
1018,2017,Social groups
1018,2017,Social groups
1018,2017,Media
1018,2017,State institutions / political system
1018,2017,State institutions / political system
1018,2017,State institutions / political system
1018,2017,State institutions / political system
1018,2017,State institutions / political system
1018,2017,International / supranational organization
1018,2017,Critical infrastructure
1018,2017,Social groups
1018,2017,Social groups
1018,2017,Media
1018,2017,State institutions / political system
1018,2017,State institutions / political system
1018,2017,State institutions / political system
1018,2017,State institutions / political system
1018,2017,State institutions / political system
1018,2017,International / supranational organization
1018,2017,Critical infrastructure
1018,2017,Social groups
1018,2017,Social groups
1018,2017,Media
1017,2017,Critical infrastructure
1016,2017,State institutions / political system
1016,2017,Critical infrastructure
